EmployeeID,Age,Department,ZipCode,Salary
16535,57,Sales,44124,44596
16536,52,Sales,44123,74569
16537,45,Sales,44122,40142
16538,70,HR,44122,41157
16539,33,Customer Support,44122,62467
16540,27,Engineering,44122,55755
16541,73,Engineering,44125,58933
16542,50,Sales,44125,50488
16543,66,Customer Support,44125,73060
16544,56,Customer Support,44126,82781
16545,53,Customer Support,44123,58761
16546,69,Customer Support,44122,74817
16547,67,Customer Support,44124,63543
16548,56,Engineering,44125,64769
16549,67,Customer Support,44126,55922
16550,42,Customer Support,44126,51263
16551,24,Engineering,44125,70779
16552,24,Customer Support,44124,72452
16553,38,Engineering,44124,72357
16554,42,Engineering,44122,81937
16555,48,Engineering,44126,77496
16556,24,HR,44122,87385
16557,43,Sales,44126,111443
16558,67,HR,44122,75394
16559,38,HR,44122,82647
16560,54,Engineering,44126,66008
16561,22,Customer Support,44126,50786
16562,74,Sales,44124,43444
16563,61,Sales,44126,68911
16564,71,Engineering,44124,51525
16565,50,Customer Support,44123,79747
16566,57,Customer Support,44123,64601
16567,65,Engineering,44125,71290
16568,29,Engineering,44126,48035
16569,74,HR,44124,65353
16570,44,Sales,44123,67711
16571,23,HR,44125,79458
16572,74,HR,44126,78751
16573,55,Engineering,44123,83084
16574,61,Customer Support,44125,71360
16575,28,Sales,44123,61204
16576,43,Sales,44124,57009
16577,50,Engineering,44123,56422
16578,55,Engineering,44123,86130
16579,40,Engineering,44122,41375
16580,58,Customer Support,44126,71026
16581,65,Engineering,44123,89565
16582,24,Customer Support,44124,86213
16583,33,Sales,44122,80179
16584,67,Customer Support,44123,85871
16585,39,Customer Support,44125,55103
16586,52,SpecialOps,44122,66780
16587,43,Customer Support,44122,66504
16588,34,Engineering,44122,59277
16589,61,Engineering,44124,64745
16590,22,Engineering,44125,57064
16591,64,Sales,44123,60293
16592,42,Engineering,44123,50372
16593,50,Sales,44123,82387
16594,67,Sales,44123,47878
16595,68,Engineering,44124,63552
16596,46,Sales,44122,63063
16597,45,Sales,44125,87171
16598,67,Sales,44126,89981
16599,52,Customer Support,44125,67139
16600,38,Engineering,44122,98221
16601,73,Sales,44126,88253
16602,67,Engineering,44122,64811
16603,66,Engineering,44124,68393
16604,44,Engineering,44126,56825
16605,29,Engineering,44124,51851
16606,73,Sales,44125,57631
16607,26,Sales,44126,77082
16608,66,Customer Support,44122,53155
16609,28,Sales,44126,100827
16610,29,HR,44125,77088
16611,42,HR,44123,62285
16612,74,Engineering,44125,36035
16613,54,Engineering,44126,98821
16614,69,Customer Support,44124,100213
16615,34,Engineering,44126,43116
16616,29,Engineering,44122,86810
16617,54,Sales,44124,69904
16618,61,Engineering,44124,35282
16619,58,Engineering,44122,77658
16620,56,Sales,44126,79143
16621,25,Customer Support,44124,47613
16622,29,Sales,44123,71100
16623,30,Sales,44125,85213
16624,32,Sales,44126,79190
16625,33,Sales,44126,35245
16626,63,Sales,44123,47092
16627,64,Sales,44122,98695
16628,47,Customer Support,44126,47896
16629,55,Customer Support,44122,87565
16630,58,HR,44125,79921
16631,48,Customer Support,44123,83799
16632,49,Customer Support,44124,43851
16633,56,Engineering,44126,50029
16634,45,HR,44124,86443
16635,27,Engineering,44122,73476
16636,55,HR,44123,71933
16637,40,Sales,44125,70218
16638,66,Sales,44124,81360
16639,36,Engineering,44126,96815
16640,25,Customer Support,44123,67200
16641,72,Sales,44123,66400
16642,28,Engineering,44124,74631
16643,49,Sales,44126,50854
16644,31,Sales,44126,57425
16645,39,Engineering,44125,108160
16646,53,Customer Support,44125,70749
16647,41,Engineering,44124,71440
16648,48,Customer Support,44122,72197
16649,22,Engineering,44124,76902
16650,46,Sales,44125,67115
16651,69,Sales,44122,89071
16652,61,Engineering,44125,77062
16653,62,Engineering,44122,81824
16654,46,Engineering,44126,90608
16655,65,Sales,44126,73396
16656,30,HR,44122,74713
16657,50,Sales,44125,67644
16658,25,Sales,44123,62540
16659,49,Sales,44122,64453
16660,25,Engineering,44123,39692
16661,71,HR,44126,58694
16662,44,Sales,44125,63828
16663,46,Customer Support,44124,36686
16664,47,Customer Support,44125,85974
16665,56,Engineering,44124,58182
16666,46,Sales,44122,66304
16667,40,Engineering,44126,63708
16668,54,Engineering,44123,64456
16669,63,Sales,44123,109513
16670,30,Engineering,44122,65419
16671,54,HR,44124,93576
16672,74,Sales,44123,73502
16673,73,Engineering,44126,76137
16674,22,Engineering,44124,71843
16675,27,Customer Support,44122,87008
16676,34,Engineering,44123,75860
16677,71,Engineering,44126,79576
16678,46,Sales,44125,75001
16679,56,Sales,44122,80434
16680,45,Sales,44124,70977
16681,71,Engineering,44123,78346
16682,56,HR,44124,83726
16683,49,Sales,44123,85318
16684,66,Sales,44122,72707
16685,39,HR,44122,58299
16686,47,Sales,44123,57338
16687,37,Engineering,44122,70561
16688,44,Engineering,44126,77920
16689,22,Sales,44123,70301
16690,40,Engineering,44125,78073
16691,25,Engineering,44123,79620
16692,65,Customer Support,44126,48741
16693,57,Customer Support,44123,74838
16694,27,HR,44124,93567
16695,66,Engineering,44122,82521
16696,44,Engineering,44124,68211
16697,66,Engineering,44123,77712
16698,62,Sales,44122,66872
16699,68,Customer Support,44126,78179
16700,42,HR,44126,65697
16701,50,Customer Support,44122,51385
16702,43,HR,44125,68537
16703,72,Engineering,44122,70026
16704,69,Engineering,44124,71398
16705,41,Engineering,44123,89898
16706,23,Customer Support,44122,82479
16707,52,HR,44124,74233
16708,54,Sales,44123,53899
16709,56,Customer Support,44123,61819
16710,58,Customer Support,44125,47546
16711,48,Engineering,44125,54428
16712,44,Sales,44123,36487
16713,68,Engineering,44125,64190
16714,31,Sales,44125,80401
16715,25,Sales,44124,54514
16716,53,Sales,44122,76082
16717,54,Customer Support,44126,82639
16718,31,Sales,44123,67978
16719,43,HR,44125,109782
16720,60,Sales,44122,64090
16721,43,Engineering,44126,75312
16722,72,Engineering,44122,62346
16723,57,Sales,44124,73891
16724,35,Customer Support,44124,90086
16725,35,Engineering,44125,76459
16726,30,Customer Support,44122,65191
16727,53,Customer Support,44125,65339
16728,39,Engineering,44123,98587
16729,67,Engineering,44123,68962
16730,34,Sales,44126,92641
16731,70,Engineering,44122,62082
16732,68,Engineering,44125,60720
16733,29,Engineering,44126,84218
16734,34,Customer Support,44124,50805
16735,39,HR,44126,111339
16736,55,HR,44123,58205
16737,57,Engineering,44124,87348
16738,52,Customer Support,44125,65689
16739,27,Sales,44125,43363
16740,47,Customer Support,44123,67688
16741,66,Customer Support,44123,69136
16742,42,Engineering,44122,75121
16743,64,Customer Support,44124,69866
16744,67,HR,44122,65176
16745,59,Customer Support,44125,69801
16746,48,Engineering,44125,72656
16747,56,Engineering,44124,68477
16748,27,Engineering,44124,58932
16749,65,Engineering,44126,87641
16750,31,Customer Support,44122,86263
16751,23,Sales,44122,61143
16752,28,Engineering,44122,52373
16753,58,Sales,44122,91294
16754,57,Engineering,44123,102645
16755,53,Customer Support,44124,96046
16756,32,Engineering,44123,53305
16757,74,Sales,44126,59180
16758,30,Customer Support,44122,69549
16759,48,Engineering,44126,77315
16760,59,Sales,44124,72303
16761,24,Customer Support,44125,76562
16762,51,Engineering,44125,71081
16763,61,Customer Support,44124,69632
16764,34,Sales,44126,75183
16765,26,Sales,44125,55031
16766,25,Sales,44122,47830
16767,62,Customer Support,44126,75577
16768,66,Customer Support,44123,65204
16769,72,HR,44126,68596
16770,61,Customer Support,44125,37477
16771,29,Customer Support,44122,74018
16772,63,HR,44123,63882
16773,52,Sales,44124,82887
16774,73,Engineering,44122,55619
16775,27,Engineering,44122,67913
16776,24,Engineering,44123,48676
16777,43,Engineering,44125,74785
16778,55,Engineering,44124,82691
16779,42,Engineering,44122,63188
16780,40,Engineering,44124,85963
16781,72,Sales,44124,35000
16782,23,Engineering,44126,70720
16783,74,Sales,44123,52271
16784,44,Engineering,44124,79838
16785,30,Customer Support,44123,60862
16786,40,Sales,44125,59613
16787,70,Engineering,44126,77276
16788,74,Engineering,44124,68447
16789,23,Engineering,44126,37164
16790,54,Sales,44123,44386
16791,26,Engineering,44125,51744
16792,66,Sales,44123,64039
16793,27,Sales,44126,74077
16794,29,Sales,44123,65309
16795,41,Sales,44124,78555
16796,39,Engineering,44125,48890
16797,67,Engineering,44124,87283
16798,40,Sales,44125,55271
16799,65,Sales,44125,75952
16800,48,Engineering,44125,72872
16801,47,Engineering,44123,70818
16802,42,Customer Support,44125,64620
16803,29,Sales,44124,43671
16804,69,Engineering,44123,47818
16805,52,Engineering,44122,73511
16806,56,Sales,44123,63206
16807,62,Customer Support,44122,89496
16808,69,Engineering,44125,57308
16809,47,Engineering,44124,80200
16810,52,Engineering,44125,65549
16811,30,Engineering,44123,72093
16812,27,Customer Support,44123,87684
16813,34,Engineering,44125,67848
16814,63,Customer Support,44124,66333
16815,29,Customer Support,44122,78360
16816,42,Customer Support,44126,54371
16817,40,Sales,44126,47510
16818,72,Customer Support,44124,64361
16819,29,Sales,44122,66441
16820,67,Engineering,44125,70997
16821,22,Sales,44122,64969
16822,22,Sales,44122,78146
16823,57,Engineering,44126,99468
16824,44,Engineering,44124,70732
16825,34,HR,44123,64626
16826,43,HR,44123,39814
16827,65,Customer Support,44122,88647
16828,29,Sales,44126,76681
16829,22,Sales,44123,81494
16830,66,Engineering,44126,93996
16831,36,Sales,44124,89796
16832,31,Sales,44126,40755
16833,54,Engineering,44125,84075
16834,23,HR,44125,85937
16835,35,HR,44125,69047
16836,54,Engineering,44122,59522
16837,31,Customer Support,44122,68698
16838,57,Customer Support,44122,51486
16839,61,Sales,44125,87749
16840,27,Customer Support,44126,75955
16841,26,Sales,44124,44119
16842,60,Engineering,44124,79061
16843,37,Engineering,44124,75560
16844,43,Sales,44124,64942
16845,42,Customer Support,44124,45923
16846,25,Sales,44126,59109
16847,73,Engineering,44123,47376
16848,37,Sales,44122,78617
16849,49,HR,44122,82769
16850,47,Engineering,44124,72584
16851,56,Sales,44126,66574
16852,24,Customer Support,44124,101219
16853,25,Sales,44124,82794
16854,71,Engineering,44125,70584
16855,62,Engineering,44125,67438
16856,50,Sales,44124,77258
16857,46,Sales,44125,60713
16858,69,Customer Support,44126,78620
16859,43,Engineering,44126,97979
16860,47,HR,44124,85834
16861,57,Engineering,44126,52677
16862,30,Sales,44122,66129
16863,30,Engineering,44124,55460
16864,66,Customer Support,44123,82048
16865,24,Engineering,44125,74274
16866,38,Engineering,44123,68908
16867,45,Sales,44125,74028
16868,40,Engineering,44123,55301
16869,34,Customer Support,44125,55988
16870,49,Sales,44123,57601
16871,25,Sales,44123,77487
16872,47,Sales,44123,108426
16873,22,Engineering,44124,62526
16874,65,Engineering,44123,89691
16875,25,Engineering,44124,94409
16876,54,Customer Support,44125,71195
16877,37,Sales,44123,68127
16878,27,Engineering,44122,79427
16879,53,Customer Support,44125,74256
16880,50,Customer Support,44122,63013
16881,53,Sales,44125,59379
16882,51,Sales,44124,37496
16883,66,Engineering,44124,64710
16884,62,Customer Support,44126,87038
16885,24,Sales,44124,85942
16886,62,Sales,44124,78087
16887,46,HR,44122,50256
16888,34,Engineering,44125,38438
16889,65,HR,44126,83999
16890,23,Customer Support,44124,44477
16891,30,Sales,44124,66196
16892,60,Engineering,44122,86947
16893,55,Engineering,44126,78963
16894,22,Sales,44125,91486
16895,63,Sales,44126,64996
16896,57,Engineering,44125,47501
16897,46,Customer Support,44123,71234
16898,42,Engineering,44124,46335
16899,22,Engineering,44122,61821
16900,26,Sales,44124,65364
16901,26,Sales,44122,35000
16902,50,Engineering,44124,83841
16903,36,Engineering,44126,72730
16904,47,Engineering,44123,83227
16905,23,Engineering,44122,83960
16906,62,Customer Support,44126,52594
16907,47,Engineering,44125,70990
16908,42,Engineering,44125,61814
16909,29,Engineering,44125,75267
16910,63,Sales,44123,66462
16911,56,Customer Support,44126,77546
16912,28,Engineering,44123,70088
16913,58,Engineering,44126,89522
16914,38,Engineering,44126,93013
16915,69,Customer Support,44122,58692
16916,47,Engineering,44124,67724
16917,45,Sales,44123,71048
16918,38,Engineering,44123,82352
16919,33,Engineering,44122,49567
16920,27,Engineering,44124,51833
16921,69,Customer Support,44122,68320
16922,39,Sales,44124,79168
16923,64,Sales,44124,80635
16924,57,Customer Support,44124,69563
16925,46,Customer Support,44122,54512
16926,55,Sales,44125,59226
16927,22,Engineering,44122,62172
16928,32,Customer Support,44124,66813
16929,66,Sales,44123,67506
16930,58,Engineering,44122,67503
16931,60,Engineering,44124,80958
16932,57,Sales,44125,98280
16933,71,Sales,44122,67003
16934,61,Sales,44124,66075
16935,65,HR,44126,76810
16936,50,Engineering,44124,35000
16937,61,Engineering,44125,77708
16938,26,Engineering,44122,82513
16939,58,Engineering,44126,62515
16940,61,Sales,44122,66975
16941,44,HR,44126,56719
16942,22,Sales,44122,65820
16943,64,Sales,44124,86185
16944,68,Sales,44126,68341
16945,73,Sales,44124,80196
16946,32,Customer Support,44126,41316
16947,45,Customer Support,44123,51251
16948,68,Engineering,44122,88085
16949,50,Engineering,44125,64500
16950,28,Customer Support,44123,85970
16951,23,Sales,44122,55130
16952,39,Sales,44122,65255
16953,59,Sales,44124,61816
16954,34,Sales,44122,46299
16955,51,Engineering,44126,93621
16956,40,Customer Support,44126,53142
16957,38,Customer Support,44122,49415
16958,46,Sales,44125,83840
16959,37,Sales,44122,91720
16960,48,Engineering,44124,52386
16961,43,HR,44122,66371
16962,66,Sales,44125,52222
16963,68,Engineering,44122,64735
16964,29,Sales,44126,86674
16965,53,Customer Support,44125,73249
16966,43,Sales,44123,67942
16967,45,Customer Support,44124,64901
16968,44,Engineering,44124,75416
16969,29,Sales,44124,41971
16970,59,Engineering,44124,55878
16971,65,HR,44126,60819
16972,50,Engineering,44125,95773
16973,72,Engineering,44122,65123
16974,35,Customer Support,44123,56987
16975,36,Sales,44124,61103
16976,58,Sales,44122,72070
16977,74,Engineering,44122,78303
16978,67,Engineering,44126,91589
16979,35,Engineering,44123,91053
16980,33,Sales,44124,86920
16981,26,HR,44126,75478
16982,38,Engineering,44123,71835
16983,30,Engineering,44123,69994
16984,61,Sales,44126,67078
16985,44,Sales,44123,71650
16986,70,Executive,44126,91990
16987,63,Sales,44123,67885
16988,73,HR,44126,73828
16989,25,Engineering,44125,70012
16990,30,Engineering,44122,46636
16991,62,Customer Support,44122,65451
16992,52,Engineering,44125,55362
16993,54,Customer Support,44122,83092
16994,60,Sales,44124,75122
16995,46,Sales,44126,63776
16996,42,Customer Support,44125,66086
16997,53,HR,44123,67389
16998,35,Sales,44124,47479
16999,66,Engineering,44126,81774
17000,66,Engineering,44126,64595
17001,54,Sales,44122,79957
17002,30,Customer Support,44125,86900
17003,38,Engineering,44123,79784
17004,60,Customer Support,44122,64322
17005,41,HR,44122,81546
17006,28,Customer Support,44125,95346
17007,47,Engineering,44123,72472
17008,67,HR,44124,47448
17009,35,Engineering,44123,67259
17010,71,Sales,44123,53780
17011,40,Sales,44122,86134
17012,22,Engineering,44124,83876
17013,51,Engineering,44124,63776
17014,56,Sales,44122,72311
17015,44,Sales,44123,67554
17016,69,HR,44124,60390
17017,67,Engineering,44126,67361
17018,70,Customer Support,44126,74227
17019,46,Engineering,44122,80600
17020,68,HR,44125,79710
17021,69,Executive,44126,69054
17022,28,HR,44124,75377
17023,55,Engineering,44123,47260
17024,45,Engineering,44125,78546
17025,63,Engineering,44125,91496
17026,29,Sales,44123,76589
17027,56,Customer Support,44122,61955
17028,22,Engineering,44125,82034
17029,67,Sales,44125,79667
17030,46,Engineering,44125,48760
17031,63,Sales,44124,81721
17032,51,Sales,44124,62211
17033,56,Customer Support,44124,83216
17034,51,Engineering,44125,55213
17035,43,Engineering,44125,78388
17036,69,HR,44125,49095
17037,30,Sales,44126,64473
17038,53,Engineering,44125,69584
17039,40,Engineering,44125,64826
17040,73,Engineering,44126,69693
17041,58,Engineering,44125,72564
17042,71,Customer Support,44122,43284
17043,50,Customer Support,44125,51608
17044,25,Engineering,44124,45381
17045,41,Sales,44124,76089
17046,50,Customer Support,44124,35491
17047,63,Sales,44124,80010
17048,27,HR,44125,57661
17049,68,Engineering,44123,83531
17050,51,Engineering,44124,78182
17051,22,Customer Support,44123,56838
17052,69,Sales,44124,52922
17053,23,Customer Support,44122,66737
17054,64,Engineering,44123,67649
17055,25,Sales,44125,59343
17056,71,Customer Support,44126,48096
17057,58,Engineering,44126,68416
17058,74,Sales,44123,90942
17059,29,Customer Support,44122,77055
17060,47,Customer Support,44126,62870
17061,42,Sales,44126,70595
17062,61,Sales,44123,65287
17063,44,HR,44123,84322
17064,50,Customer Support,44126,71074
17065,43,Engineering,44125,81515
17066,38,Sales,44126,58665
17067,27,Customer Support,44123,88206
17068,36,Sales,44122,94646
17069,70,Customer Support,44123,108320
17070,44,Engineering,44124,53060
17071,23,Sales,44126,81849
17072,44,Customer Support,44126,76827
17073,59,Customer Support,44122,66687
17074,32,Sales,44124,67873
17075,60,Customer Support,44125,72327
17076,65,Engineering,44124,69046
17077,70,Sales,44126,70372
17078,39,Sales,44124,61603
17079,29,Engineering,44126,88527
17080,44,Engineering,44123,76400
17081,49,Engineering,44122,60262
17082,31,Engineering,44123,76902
